timestamp,open,high,low,close,volume
1768982400,89175.0,89223.0,89124.2,89141.1,70.521
1768982460,89141.1,89200.0,89141.1,89184.4,39.403
1768982520,89184.4,89201.9,89163.0,89201.9,35.038
1768982580,89201.9,89201.9,89153.6,89169.5,48.472
1768982640,89169.5,89202.5,89154.5,89202.5,17.427
1768982700,89202.5,89234.3,89173.1,89234.3,22.049
1768982760,89234.3,89255.0,89170.1,89170.1,43.683
1768982820,89170.1,89174.0,89092.0,89174.0,35.198
1768982880,89174.0,89228.3,89174.0,89228.2,10.83
1768982940,89228.2,89263.0,89218.9,89244.5,53.417
1768983000,89244.5,89259.4,89220.8,89247.6,26.471
1768983060,89247.6,89279.5,89235.3,89266.2,23.206
1768983120,89266.2,89278.6,89233.4,89268.0,46.472
1768983180,89268.0,89276.3,89250.9,89253.1,23.161
1768983240,89253.1,89275.8,89120.0,89120.0,168.741
1768983300,89120.0,89250.2,89120.0,89241.5,75.288
1768983360,89241.5,89261.0,89240.5,89254.6,16.952
1768983420,89254.6,89268.9,89222.0,89222.0,23.263
1768983480,89222.0,89260.6,89207.2,89245.4,9.943
1768983540,89245.4,89263.7,89244.5,89263.7,15.775
1768983600,89263.7,89357.8,89263.6,89327.0,47.403
1768983660,89327.0,89327.0,89289.0,89289.1,13.842
1768983720,89289.1,89324.0,89269.8,89305.4,15.697
1768983780,89305.4,89339.9,89305.3,89330.7,15.136
1768983840,89330.7,89340.0,89290.6,89299.1,12.776
1768983900,89299.1,89299.1,89215.6,89215.7,30.894
1768983960,89215.7,89255.3,89215.7,89242.9,12.556
1768984020,89242.9,89273.6,89242.9,89244.1,11.217
1768984080,89244.1,89244.1,89208.9,89226.7,11.042
1768984140,89226.7,89226.7,89191.8,89209.1,29.514
1768984200,89209.1,89247.3,89208.0,89247.3,8.008
1768984260,89247.3,89247.3,89193.0,89198.9,11.96
1768984320,89198.9,89248.6,89198.9,89245.7,5.42
1768984380,89245.7,89257.4,89220.1,89247.6,11.911
1768984440,89247.6,89258.8,89243.4,89258.7,6.303
1768984500,89258.7,89258.7,89208.2,89208.2,8.41
1768984560,89208.2,89214.2,89080.0,89080.1,56.689
1768984620,89080.1,89148.4,89080.0,89083.6,42.66
1768984680,89083.6,89083.6,88950.5,88988.0,163.898
1768984740,88988.0,89034.2,88988.0,89012.1,35.75
1768984800,89012.1,89073.0,89012.0,89060.5,30.867
1768984860,89060.5,89080.0,89048.0,89048.1,18.78
1768984920,89048.1,89080.0,89042.7,89075.5,12.259
1768984980,89075.5,89075.6,88947.5,88964.0,102.882
1768985040,88964.0,88993.9,88964.0,88993.8,15.416
1768985100,88993.8,89000.0,88987.6,88994.7,10.149
1768985160,88994.7,89052.0,88994.6,89048.7,40.655
1768985220,89048.7,89048.8,89010.0,89013.4,14.29
1768985280,89013.4,89048.8,88995.6,89042.2,49.626
1768985340,89042.2,89071.9,89042.2,89064.9,12.207
1768985400,89064.9,89072.1,89050.7,89065.1,23.018
1768985460,89065.1,89119.2,89065.0,89119.2,10.748
1768985520,89119.2,89129.3,89119.0,89129.3,6.663
1768985580,89129.3,89135.9,89116.4,89129.9,18.117
1768985640,89129.9,89136.5,89121.0,89136.5,5.357
1768985700,89136.5,89136.5,89110.0,89110.1,14.581
1768985760,89110.1,89206.8,89073.8,89196.8,58.643
1768985820,89196.8,89206.8,89177.1,89192.1,33.411
1768985880,89192.1,89192.2,89142.6,89153.0,12.801
1768985940,89153.0,89161.4,89135.9,89161.3,7.758
1768986000,89161.3,89179.5,89140.3,89142.8,15.914
1768986060,89142.8,89183.6,89140.1,89181.0,8.98
1768986120,89181.0,89181.0,89135.6,89143.4,10.855
1768986180,89143.4,89200.0,89139.6,89196.4,4.629
1768986240,89196.4,89261.3,89189.3,89223.7,85.888
1768986300,89223.7,89230.9,89217.0,89227.3,8.407
1768986360,89227.3,89227.3,89126.2,89148.7,19.869
1768986420,89148.7,89189.1,89148.6,89189.1,9.171
1768986480,89189.1,89251.6,89189.0,89207.8,22.594
1768986540,89207.8,89216.7,89182.3,89182.3,5.797
1768986600,89182.3,89257.0,89182.3,89257.0,12.99
1768986660,89257.0,89257.0,89224.9,89231.1,13.146
1768986720,89231.1,89253.1,89224.6,89240.1,10.173
1768986780,89240.1,89245.9,89237.9,89245.9,4.097
1768986840,89245.9,89277.0,89245.8,89248.0,29.438
1768986900,89248.0,89292.3,89247.4,89282.4,13.846
1768986960,89282.4,89282.4,89264.0,89271.1,4.906
1768987020,89271.1,89280.4,89257.2,89275.2,15.824
1768987080,89275.2,89331.5,89275.1,89331.5,19.472
1768987140,89331.5,89331.5,89298.8,89317.8,32.259
1768987200,89317.8,89332.0,89311.2,89315.9,14.317
1768987260,89315.9,89315.9,89297.6,89297.6,8.15
1768987320,89297.6,89350.1,89297.6,89350.1,19.13
1768987380,89350.1,89353.7,89314.4,89346.1,56.14
1768987440,89346.1,89406.2,89346.1,89386.4,48.191
1768987500,89386.4,89404.4,89379.0,89379.0,24.532
1768987560,89379.0,89412.6,89379.0,89398.1,20.108
1768987620,89398.1,89398.2,89370.0,89396.9,21.828
1768987680,89396.9,89402.8,89370.0,89370.1,9.635
1768987740,89370.1,89370.1,89360.0,89360.1,9.245
1768987800,89360.1,89384.9,89351.8,89379.5,21.845
1768987860,89379.5,89412.3,89364.0,89402.6,39.499
1768987920,89402.6,89402.7,89329.8,89330.0,23.778
1768987980,89330.0,89421.0,89326.6,89420.6,23.724
1768988040,89420.6,89447.1,89411.7,89420.3,26.609
1768988100,89420.3,89452.7,89420.2,89443.3,22.955
1768988160,89443.3,89443.3,89366.1,89370.0,16.186
1768988220,89370.0,89403.9,89360.0,89403.8,6.291
1768988280,89403.8,89441.1,89403.7,89427.3,13.564
1768988340,89427.3,89441.0,89400.5,89400.5,7.664
1768988400,89400.5,89430.1,89397.7,89430.1,13.581
1768988460,89430.1,89430.1,89378.7,89378.7,55.387
1768988520,89378.7,89378.7,89371.0,89371.0,7.793
1768988580,89371.0,89371.1,89337.8,89337.8,10.08
1768988640,89337.8,89377.0,89306.4,89377.0,22.99
1768988700,89377.0,89400.0,89356.0,89356.0,18.195
1768988760,89356.0,89356.1,89318.5,89326.0,19.872
1768988820,89326.0,89351.0,89309.2,89309.2,11.729
1768988880,89309.2,89310.0,89289.3,89309.9,22.152
1768988940,89309.9,89309.9,89276.0,89281.1,19.399
1768989000,89281.1,89297.4,89280.0,89280.1,11.574
1768989060,89280.1,89295.0,89280.0,89295.0,7.49
1768989120,89295.0,89325.0,89281.4,89281.4,10.184
1768989180,89281.4,89281.4,89229.2,89229.2,23.995
1768989240,89229.2,89229.3,89130.2,89131.6,107.078
1768989300,89131.6,89176.8,89120.0,89176.7,62.418
1768989360,89176.7,89176.7,89093.6,89100.0,31.712
1768989420,89100.0,89127.0,89075.0,89127.0,23.774
1768989480,89127.0,89141.0,89022.5,89040.8,43.477
1768989540,89040.8,89072.0,89040.7,89072.0,12.503
1768989600,89072.0,89099.5,89022.0,89095.6,95.585
1768989660,89095.6,89140.0,89095.6,89096.8,19.767
1768989720,89096.8,89194.3,89096.8,89194.2,16.718
1768989780,89194.2,89278.0,89194.1,89267.0,20.914
1768989840,89267.0,89302.9,89260.1,89272.1,16.196
1768989900,89272.1,89275.7,89248.4,89258.5,12.643
1768989960,89258.5,89279.6,89251.8,89258.9,17.561
1768990020,89258.9,89299.9,89258.9,89288.7,12.714
1768990080,89288.7,89288.7,89265.3,89265.3,7.772
1768990140,89265.3,89277.6,89232.7,89232.8,11.605
1768990200,89232.8,89274.9,89232.7,89255.0,9.901
1768990260,89255.0,89255.0,89211.0,89211.0,7.757
1768990320,89211.0,89245.1,89211.0,89220.4,8.133
1768990380,89220.4,89237.2,89208.3,89237.2,5.574
1768990440,89237.2,89266.8,89237.2,89266.7,12.55
1768990500,89266.7,89298.0,89266.7,89270.2,17.873
1768990560,89270.2,89296.0,89253.1,89296.0,12.882
1768990620,89296.0,89296.0,89280.3,89284.4,5.515
1768990680,89284.4,89298.0,89278.0,89284.9,6.664
1768990740,89284.9,89318.2,89284.8,89318.2,12.162
1768990800,89318.2,89354.2,89318.2,89331.8,20.194
1768990860,89331.8,89331.8,89286.5,89291.6,12.174
1768990920,89291.6,89291.7,89237.8,89241.1,13.217
1768990980,89241.1,89274.0,89241.0,89260.0,3.297
1768991040,89260.0,89272.0,89251.6,89271.9,5.937
1768991100,89271.9,89275.2,89253.0,89260.0,10.519
1768991160,89260.0,89285.8,89260.0,89263.7,6.757
1768991220,89263.7,89263.7,89238.6,89244.0,6.503
1768991280,89244.0,89274.9,89237.6,89274.9,22.369
1768991340,89274.9,89295.3,89274.8,89288.8,10.226
1768991400,89288.8,89306.0,89284.1,89291.5,12.405
1768991460,89291.5,89291.5,89238.6,89260.2,12.138
1768991520,89260.2,89292.3,89259.0,89281.7,6.153
1768991580,89281.7,89286.3,89268.0,89268.1,5.684
1768991640,89268.1,89296.0,89268.0,89295.9,3.289
1768991700,89295.9,89296.0,89203.6,89221.9,17.439
1768991760,89221.9,89225.4,89193.3,89208.2,14.238
1768991820,89208.2,89259.0,89208.2,89259.0,10.318
1768991880,89259.0,89303.9,89258.9,89300.0,7.716
1768991940,89300.0,89339.7,89300.0,89323.1,6.62
1768992000,89323.1,89354.2,89320.6,89330.8,8.576
1768992060,89330.8,89339.6,89320.5,89339.5,7.802
1768992120,89339.5,89339.5,89268.1,89272.5,8.568
1768992180,89272.5,89278.2,89257.2,89278.1,3.107
1768992240,89278.1,89278.1,89263.2,89276.4,7.657
1768992300,89276.4,89276.4,89243.4,89244.7,21.643
1768992360,89244.7,89244.7,89218.4,89230.7,4.996
1768992420,89230.7,89245.5,89228.0,89228.6,4.849
1768992480,89228.6,89265.9,89225.5,89236.1,10.442
1768992540,89236.1,89273.2,89236.1,89273.2,9.008
1768992600,89273.2,89286.3,89266.1,89268.9,5.942
1768992660,89268.9,89276.6,89257.9,89272.8,8.466
1768992720,89272.8,89272.8,89272.7,89272.8,2.057
1768992780,89272.8,89282.4,89237.0,89237.0,9.255
1768992840,89237.0,89259.3,89226.8,89226.8,4.772
1768992900,89226.8,89226.9,89209.1,89221.3,4.192
1768992960,89221.3,89221.4,89212.7,89212.8,1.947
1768993020,89212.8,89231.3,89189.7,89231.3,21.119
1768993080,89231.3,89245.3,89231.2,89232.3,8.72
1768993140,89232.3,89232.3,89196.0,89196.0,20.52
1768993200,89196.0,89196.0,89128.6,89128.6,16.912
1768993260,89128.6,89168.3,89118.4,89140.0,22.085
1768993320,89140.0,89157.5,89139.9,89145.1,8.749
1768993380,89145.1,89148.8,89111.1,89148.8,8.08
1768993440,89148.8,89148.8,89122.4,89124.0,7.044
1768993500,89124.0,89124.0,89103.1,89116.3,22.533
1768993560,89116.3,89145.0,89112.2,89127.4,13.938
1768993620,89127.4,89156.0,89127.4,89156.0,4.869
1768993680,89156.0,89190.7,89155.9,89188.0,10.85
1768993740,89188.0,89195.4,89178.4,89195.4,3.623
1768993800,89195.4,89199.9,89187.4,89192.1,6.338
1768993860,89192.1,89250.0,89192.0,89241.0,13.773
1768993920,89241.0,89249.4,89219.8,89234.0,7.191
1768993980,89234.0,89267.3,89233.9,89267.2,7.104
1768994040,89267.2,89270.4,89253.8,89254.0,9.511
1768994100,89254.0,89291.1,89236.2,89264.1,17.694
1768994160,89264.1,89267.0,89232.2,89232.2,9.389
1768994220,89232.2,89266.0,89232.2,89265.0,4.066
1768994280,89265.0,89268.3,89247.3,89268.3,6.044
1768994340,89268.3,89336.2,89268.0,89336.2,12.014
1768994400,89336.2,89338.6,89313.8,89335.4,7.807
1768994460,89335.4,89347.2,89335.4,89337.1,7.693
1768994520,89337.1,89337.1,89310.0,89329.1,8.021
1768994580,89329.1,89329.3,89305.1,89310.8,11.696
1768994640,89310.8,89334.7,89310.7,89316.9,2.755
1768994700,89316.9,89333.0,89311.1,89316.9,10.755
1768994760,89316.9,89325.0,89316.8,89319.1,4.291
1768994820,89319.1,89319.1,89285.4,89285.4,7.553
1768994880,89285.4,89310.6,89277.4,89280.0,5.962
1768994940,89280.0,89290.5,89265.9,89290.4,5.696
1768995000,89290.4,89293.7,89278.5,89293.6,1.647
1768995060,89293.6,89302.0,89280.6,89286.7,5.554
1768995120,89286.7,89295.6,89256.6,89266.9,8.022
1768995180,89266.9,89294.2,89266.9,89292.0,6.794
1768995240,89292.0,89305.4,89256.7,89292.0,24.624
1768995300,89292.0,89292.1,89228.6,89228.6,5.821
1768995360,89228.6,89259.4,89214.9,89239.2,14.607
1768995420,89239.2,89239.3,89212.2,89212.3,7.322
1768995480,89212.3,89239.3,89212.2,89221.3,7.979
1768995540,89221.3,89229.1,89221.3,89229.0,2.187
1768995600,89229.0,89239.3,89185.3,89214.1,6.672
1768995660,89214.1,89233.9,89199.0,89233.9,6.292
1768995720,89233.9,89241.6,89223.2,89231.4,5.302
1768995780,89231.4,89243.6,89231.4,89243.6,2.085
1768995840,89243.6,89247.8,89237.6,89246.0,1.682
1768995900,89246.0,89261.9,89242.3,89258.3,13.07
1768995960,89258.3,89261.9,89200.9,89206.2,13.368
1768996020,89206.2,89206.2,89125.7,89148.5,33.403
1768996080,89148.5,89174.2,89140.0,89158.6,24.338
1768996140,89158.6,89158.6,89068.0,89113.0,32.431
1768996200,89113.0,89113.0,89061.0,89076.3,16.22
1768996260,89076.3,89083.3,89026.0,89027.9,51.805
1768996320,89027.9,89072.9,89027.9,89056.8,19.208
1768996380,89056.8,89056.8,88908.9,88952.3,271.368
1768996440,88952.3,88961.8,88904.0,88904.5,51.707
1768996500,88904.5,88954.2,88904.5,88954.2,41.734
1768996560,88954.2,88956.0,88830.4,88874.7,146.716
1768996620,88874.7,88897.6,88642.2,88676.0,580.518
1768996680,88676.0,88774.0,88653.7,88740.0,342.98
1768996740,88740.0,88784.4,88725.6,88750.9,113.596
1768996800,88750.9,88799.1,88680.5,88743.1,227.199
1768996860,88743.1,88815.8,88743.1,88794.8,66.037
1768996920,88794.8,88804.7,88703.3,88802.0,67.13
1768996980,88802.0,88803.0,88750.0,88756.8,26.829
1768997040,88756.8,88756.8,88693.4,88710.0,70.109
1768997100,88710.0,88776.5,88687.2,88697.0,36.717
1768997160,88697.0,88718.2,88529.7,88547.3,173.922
1768997220,88547.3,88771.5,88547.2,88771.5,132.574
1768997280,88771.5,88815.8,88671.7,88691.0,91.776
1768997340,88691.0,88691.0,88545.4,88566.5,62.646
1768997400,88566.5,88566.5,88455.0,88468.9,204.642
1768997460,88468.9,88511.1,88400.0,88424.9,177.145
1768997520,88424.9,88478.7,88342.6,88357.7,209.299
1768997580,88357.7,88401.3,88161.9,88301.0,453.131
1768997640,88301.0,88340.4,88145.2,88340.3,251.015
1768997700,88340.3,88380.0,88233.5,88335.6,146.076
1768997760,88335.6,88408.9,88277.9,88361.8,127.21
1768997820,88361.8,88369.6,88237.6,88255.5,87.25
1768997880,88255.5,88399.9,88222.9,88382.4,97.182
1768997940,88382.4,88383.5,88281.5,88314.4,66.49
1768998000,88314.4,88417.1,88314.4,88351.5,73.677
1768998060,88351.5,88374.7,88227.9,88266.6,71.365
1768998120,88266.6,88290.6,88168.0,88176.3,62.39
1768998180,88176.3,88395.8,88176.3,88392.9,91.152
1768998240,88392.9,88457.1,88382.2,88396.1,48.435
1768998300,88396.1,88399.9,88261.9,88271.1,86.802
1768998360,88271.1,88312.0,88214.4,88255.1,65.254
1768998420,88255.1,88360.2,88252.2,88351.3,53.411
1768998480,88351.3,88354.9,88292.7,88292.8,27.892
1768998540,88292.8,88341.4,88281.9,88314.4,42.334
1768998600,88314.4,88314.5,88245.3,88258.4,32.69
1768998660,88258.4,88294.8,88250.0,88258.9,35.176
1768998720,88258.9,88400.0,88241.9,88386.8,31.883
1768998780,88386.8,88409.9,88353.5,88393.3,56.03
1768998840,88393.3,88459.7,88387.5,88459.6,84.347
1768998900,88459.6,88594.9,88426.1,88573.6,114.459
1768998960,88573.6,88573.6,88526.5,88527.0,64.102
1768999020,88527.0,88607.1,88527.0,88575.2,71.322
1768999080,88575.2,88633.8,88575.1,88598.5,45.341
1768999140,88598.5,88618.1,88596.7,88614.9,38.583
1768999200,88614.9,88619.0,88550.5,88587.9,32.67
1768999260,88587.9,88591.1,88554.3,88581.9,32.442
1768999320,88581.9,88583.8,88560.9,88572.9,15.26
1768999380,88572.9,88599.6,88563.2,88571.0,12.642
1768999440,88571.0,88585.2,88549.8,88583.7,14.887
1768999500,88583.7,88643.8,88566.5,88576.2,40.137
1768999560,88576.2,88578.8,88474.9,88508.3,51.401
1768999620,88508.3,88545.2,88494.5,88538.1,54.785
1768999680,88538.1,88553.1,88514.2,88539.3,12.325
1768999740,88539.3,88596.0,88539.3,88596.0,16.532
1768999800,88596.0,88687.9,88595.9,88660.2,90.727
1768999860,88660.2,88670.3,88617.3,88656.8,23.912
1768999920,88656.8,88680.0,88620.0,88633.9,44.46
1768999980,88633.9,88633.9,88607.2,88617.4,22.018
1769000040,88617.4,88682.3,88617.3,88682.3,14.879
1769000100,88682.3,88697.0,88664.0,88664.0,30.737
1769000160,88664.0,88734.6,88662.1,88712.5,51.843
1769000220,88712.5,88720.0,88695.9,88703.1,25.786
1769000280,88703.1,88704.4,88698.7,88704.3,9.518
1769000340,88704.3,88719.9,88697.1,88701.9,24.072
1769000400,88701.9,88701.9,88631.2,88649.8,28.544
1769000460,88649.8,88736.6,88649.8,88736.4,25.21
1769000520,88736.4,88736.6,88681.0,88733.2,16.606
1769000580,88733.2,88736.3,88705.8,88722.6,18.414
1769000640,88722.6,88888.3,88721.7,88888.3,381.5
1769000700,88888.3,88935.8,88840.6,88861.7,129.269
1769000760,88861.7,88924.4,88861.6,88874.8,50.334
1769000820,88874.8,88948.2,88856.7,88929.2,238.736
1769000880,88929.2,88960.0,88876.2,88878.5,55.951
1769000940,88878.5,88904.0,88845.2,88867.6,131.622
1769001000,88867.6,88895.6,88856.2,88878.1,59.125
1769001060,88878.1,88910.0,88853.1,88910.0,40.833
1769001120,88910.0,88910.0,88881.5,88894.4,17.572
1769001180,88894.4,88954.1,88894.4,88942.9,30.83
1769001240,88942.9,88942.9,88892.0,88896.2,25.602
1769001300,88896.2,88928.0,88889.6,88899.7,25.267
1769001360,88899.7,88908.2,88828.0,88834.7,49.523
1769001420,88834.7,88888.0,88824.9,88888.0,30.588
1769001480,88888.0,88888.0,88820.4,88827.3,35.885
1769001540,88827.3,88837.0,88791.6,88806.6,26.835
1769001600,88806.6,88820.9,88750.0,88750.0,52.55
1769001660,88750.0,88798.7,88750.0,88787.7,17.505
1769001720,88787.7,88805.9,88756.3,88767.0,24.047
1769001780,88767.0,88792.9,88750.0,88785.9,20.176
1769001840,88785.9,88785.9,88733.5,88771.2,29.944
1769001900,88771.2,88840.0,88744.1,88750.5,62.716
1769001960,88750.5,88831.9,88721.5,88831.9,72.949
1769002020,88831.9,88831.9,88752.3,88774.9,19.22
1769002080,88774.9,88812.0,88770.8,88770.8,11.835
1769002140,88770.8,88812.0,88770.7,88812.0,10.272
1769002200,88812.0,88821.0,88774.8,88805.7,29.125
1769002260,88805.7,88806.1,88700.2,88738.5,33.831
1769002320,88738.5,88757.6,88723.1,88756.0,22.806
1769002380,88756.0,88792.6,88749.1,88787.5,19.204
1769002440,88787.5,88989.0,88771.8,88953.8,91.119
1769002500,88953.8,88980.0,88932.8,88951.1,31.792
1769002560,88951.1,88951.1,88790.0,88790.0,44.723
1769002620,88790.0,88807.8,88750.0,88793.7,48.466
1769002680,88793.7,88793.7,88739.1,88747.2,11.659
1769002740,88747.2,88775.0,88723.5,88775.0,17.694
1769002800,88775.0,88776.6,88692.1,88741.9,62.007
1769002860,88741.9,88755.5,88704.0,88755.5,20.303
1769002920,88755.5,88755.5,88634.0,88654.8,67.273
1769002980,88654.8,88699.7,88633.6,88677.5,45.115
1769003040,88677.5,88696.0,88664.0,88674.6,23.112
1769003100,88674.6,88701.5,88632.7,88651.4,38.266
1769003160,88651.4,88713.1,88645.5,88689.9,29.336
1769003220,88689.9,88719.2,88634.2,88634.7,17.261
1769003280,88634.7,88634.8,88536.1,88539.1,140.949
1769003340,88539.1,88605.2,88508.6,88605.2,35.939
1769003400,88605.2,88605.2,88535.0,88535.0,41.908
1769003460,88535.0,88600.0,88512.2,88600.0,32.659
1769003520,88600.0,88643.4,88569.0,88637.8,48.932
1769003580,88637.8,88738.7,88636.3,88721.8,37.731
1769003640,88721.8,88799.9,88721.7,88745.2,55.231
1769003700,88745.2,88773.6,88700.0,88758.0,27.362
1769003760,88758.0,88840.0,88743.3,88834.4,71.502
1769003820,88834.4,88839.0,88784.0,88835.9,27.791
1769003880,88835.9,88836.0,88724.6,88763.4,22.412
1769003940,88763.4,88766.1,88619.2,88619.3,156.435
1769004000,88619.3,88673.5,88550.5,88659.3,240.923
1769004060,88659.3,88674.7,88618.5,88645.2,36.209
1769004120,88645.2,88650.9,88580.7,88581.7,18.354
1769004180,88581.7,88662.1,88581.2,88654.9,18.839
1769004240,88654.9,88936.1,88640.3,88778.2,291.436
1769004300,88778.2,89280.7,88758.9,89256.9,914.532
1769004360,89256.9,89280.2,89106.4,89205.0,200.167
1769004420,89205.0,89241.7,89123.4,89144.0,151.048
1769004480,89144.0,89186.4,89078.8,89186.4,97.668
1769004540,89186.4,89186.4,89075.0,89093.1,53.438
1769004600,89093.1,89404.8,89061.0,89352.0,429.303
1769004660,89352.0,89514.1,89352.0,89430.9,333.089
1769004720,89430.9,89452.6,89295.4,89372.1,133.978
1769004780,89372.1,89680.0,89341.3,89594.4,354.977
1769004840,89594.4,89594.5,89484.0,89549.1,189.551
1769004900,89549.1,89557.2,89379.0,89421.9,117.274
1769004960,89421.9,89600.3,89383.8,89530.4,130.989
1769005020,89530.4,89564.7,89469.0,89503.7,87.603
1769005080,89503.7,89626.3,89503.0,89597.5,125.215
1769005140,89597.5,89599.9,89438.0,89475.0,202.195
1769005200,89475.0,89542.9,89397.0,89397.4,398.124
1769005260,89397.4,89464.2,89315.5,89426.7,109.429
1769005320,89426.7,89562.6,89391.7,89537.7,110.868
1769005380,89537.7,89668.5,89502.0,89643.8,187.622
1769005440,89643.8,89655.6,89512.0,89639.1,126.325
1769005500,89639.1,89639.1,89412.0,89438.9,141.296
1769005560,89438.9,89451.1,89374.0,89381.1,74.623
1769005620,89381.1,89396.8,89317.8,89346.6,76.376
1769005680,89346.6,89372.6,89295.6,89362.5,39.173
1769005740,89362.5,89680.0,89357.9,89562.7,322.355
1769005800,89562.7,89959.6,89506.9,89844.0,654.05
1769005860,89844.0,89867.3,89624.6,89691.0,328.975
1769005920,89691.0,89874.2,89658.1,89703.8,180.401
1769005980,89703.8,89936.0,89703.7,89865.8,139.083
1769006040,89865.8,89959.8,89834.3,89904.0,244.569
1769006100,89904.0,89904.2,89575.5,89587.2,304.392
1769006160,89587.2,89649.9,89474.8,89486.1,356.348
1769006220,89486.1,89559.5,89443.0,89520.0,167.77
1769006280,89520.0,89841.1,89500.1,89772.1,254.918
1769006340,89772.1,89869.9,89715.0,89762.2,78.26
1769006400,89762.2,89773.0,89566.8,89574.3,96.247
1769006460,89574.3,89704.8,89544.3,89701.4,95.958
1769006520,89701.4,89723.1,89572.2,89685.6,180.99
1769006580,89685.6,89732.4,89647.7,89647.7,182.659
1769006640,89647.7,89698.2,89580.1,89637.4,174.731
1769006700,89637.4,89680.0,89506.0,89519.9,161.164
1769006760,89519.9,89528.6,89430.3,89452.2,127.145
1769006820,89452.2,89702.8,89430.3,89702.4,222.486
1769006880,89702.4,89753.4,89536.0,89544.0,247.636
1769006940,89544.0,89591.7,89474.7,89516.1,36.431
1769007000,89516.1,89529.7,89410.0,89509.3,75.468
1769007060,89509.3,89549.0,89410.0,89448.0,148.799
1769007120,89448.0,89463.9,89306.7,89447.7,286.544
1769007180,89447.7,89555.0,89374.0,89555.0,70.136
1769007240,89555.0,89644.9,89542.0,89627.4,249.782
1769007300,89627.4,89656.2,89527.1,89632.9,89.663
1769007360,89632.9,89839.5,89608.8,89755.4,154.597
1769007420,89755.4,89843.8,89714.6,89843.7,166.352
1769007480,89843.7,89900.0,89802.0,89839.6,124.157
1769007540,89839.6,89839.7,89743.9,89757.0,124.04
1769007600,89757.0,89839.2,89730.0,89808.0,121.373
1769007660,89808.0,89818.8,89722.4,89807.8,65.722
1769007720,89807.8,89878.6,89776.0,89802.3,87.656
1769007780,89802.3,89977.9,89802.3,89976.0,270.44
1769007840,89976.0,89980.0,89720.0,89721.9,195.75
1769007900,89721.9,89911.8,89721.9,89883.8,71.337
1769007960,89883.8,90022.4,89865.1,89902.8,225.776
1769008020,89902.8,90173.7,89902.7,90121.3,507.305
1769008080,90121.3,90152.5,90064.9,90144.0,327.43
1769008140,90144.0,90170.0,90058.2,90103.9,122.658
1769008200,90103.9,90183.3,90067.7,90102.5,205.025
1769008260,90102.5,90187.6,90076.0,90114.9,152.488
1769008320,90114.9,90180.5,90097.4,90169.8,119.201
1769008380,90169.8,90178.4,90058.5,90167.9,104.93
1769008440,90167.9,90395.0,90125.9,90309.3,551.114
1769008500,90309.3,90395.1,90252.0,90300.0,245.143
1769008560,90300.0,90423.9,90280.3,90331.7,222.626
1769008620,90331.7,90434.6,90331.7,90434.6,172.997
1769008680,90434.6,90542.2,90360.0,90465.1,469.746
1769008740,90465.1,90510.5,90374.4,90384.1,131.232
1769008800,90384.1,90392.8,90217.5,90236.0,205.749
1769008860,90236.0,90260.8,90128.2,90151.6,244.741
1769008920,90151.6,90266.5,90103.8,90246.2,106.249
1769008980,90246.2,90293.6,90194.4,90293.5,48.312
1769009040,90293.5,90293.6,90229.7,90238.0,46.833
1769009100,90238.0,90284.0,90200.1,90206.0,91.781
1769009160,90206.0,90278.9,90200.0,90262.0,39.887
1769009220,90262.0,90262.0,90070.0,90110.9,120.149
1769009280,90110.9,90125.0,89964.0,90024.0,192.693
1769009340,90024.0,90050.8,89923.7,89985.3,144.545
1769009400,89985.3,89990.9,89861.0,89940.1,125.718
1769009460,89940.1,90047.3,89925.1,89980.9,78.448
1769009520,89980.9,90051.1,89906.2,90051.1,61.082
1769009580,90051.1,90121.1,90045.9,90086.7,109.351
1769009640,90086.7,90163.5,90076.5,90132.1,82.91
1769009700,90132.1,90150.0,90072.9,90072.9,60.546
1769009760,90072.9,90130.0,90063.0,90086.7,29.231
1769009820,90086.7,90139.6,90000.0,90000.0,34.891
1769009880,90000.0,90000.1,89798.0,89849.9,129.534
1769009940,89849.9,89990.3,89849.9,89961.6,82.133
1769010000,89961.6,89961.6,89864.8,89882.7,29.743
1769010060,89882.7,90048.0,89874.8,90039.0,49.678
1769010120,90039.0,90048.0,89976.2,90009.1,38.311
1769010180,90009.1,90023.6,89939.9,89986.9,33.623
1769010240,89986.9,90071.5,89982.0,90065.4,26.842
1769010300,90065.4,90076.9,90020.1,90043.9,27.867
1769010360,90043.9,90043.9,89919.6,89985.9,26.208
1769010420,89985.9,90077.3,89976.1,90076.5,28.873
1769010480,90076.5,90155.7,90038.7,90141.1,81.874
1769010540,90141.1,90170.0,90093.0,90093.0,47.682
1769010600,90093.0,90184.5,90074.4,90182.7,36.397
1769010660,90182.7,90333.4,90163.8,90296.6,135.706
1769010720,90296.6,90296.6,90200.0,90209.0,30.847
1769010780,90209.0,90317.0,90176.4,90316.9,43.509
1769010840,90316.9,90319.3,90265.0,90292.0,34.197
1769010900,90292.0,90297.1,90255.0,90291.9,37.301
1769010960,90291.9,90308.0,90255.0,90298.8,67.698
1769011020,90298.8,90321.2,90231.4,90248.1,52.638
1769011080,90248.1,90276.0,90226.8,90274.6,26.147
1769011140,90274.6,90274.6,90200.0,90235.2,19.516
1769011200,90235.2,90314.8,90230.8,90237.3,57.25
1769011260,90237.3,90263.9,90214.1,90244.2,22.32
