ts,open,high,low,close,volume
1769070840,89771.8,89795.1,89760.1,89795.0,16.616
1769070900,89795.0,89810.1,89791.5,89795.0,15.326
1769070960,89795.0,89795.0,89761.0,89768.3,46.147
1769071020,89768.3,89775.0,89742.7,89743.1,4.552
1769071080,89743.1,89777.3,89743.0,89772.6,4.657
1769071140,89772.6,89817.6,89772.5,89817.5,7.368
1769071200,89817.5,89858.2,89815.0,89815.1,10.363
1769071260,89815.1,89815.1,89778.0,89797.8,11.148
1769071320,89797.8,89802.8,89792.5,89802.7,7.74
1769071380,89802.7,89802.8,89762.2,89762.2,5.207
1769071440,89762.2,89776.9,89762.2,89776.8,7.348
1769071500,89776.8,89776.9,89751.3,89772.2,9.717
1769071560,89772.2,89772.2,89758.1,89758.2,4.575
1769071620,89758.2,89800.0,89758.2,89778.0,8.911
1769071680,89778.0,89778.0,89750.9,89765.0,15.686
1769071740,89765.0,89782.9,89765.0,89779.8,3.485
1769071800,89779.8,89846.2,89779.8,89846.2,16.879
1769071860,89846.2,89850.0,89819.3,89849.9,12.154
1769071920,89849.9,89900.0,89849.9,89899.9,11.867
1769071980,89899.9,89907.7,89863.1,89867.4,20.301
1769072040,89867.4,89869.5,89847.0,89859.1,5.129
1769072100,89859.1,89908.0,89859.0,89896.8,10.752
1769072160,89896.8,89896.8,89856.6,89856.7,6.191
1769072220,89856.7,89856.7,89841.9,89848.1,9.495
1769072280,89848.1,89872.0,89848.1,89866.3,4.225
1769072340,89866.3,89872.0,89834.6,89872.0,11.297
1769072400,89872.0,89872.0,89841.1,89865.0,14.022
1769072460,89865.0,89879.1,89858.6,89870.3,5.922
1769072520,89870.3,89892.9,89849.0,89849.0,17.236
1769072580,89849.0,89865.1,89833.8,89864.5,19.648
1769072640,89864.5,89885.0,89855.4,89882.8,10.452
1769072700,89882.8,89899.2,89882.7,89899.2,5.523
1769072760,89899.2,89937.0,89899.1,89907.6,28.141
1769072820,89907.6,89948.0,89907.6,89947.9,8.563
1769072880,89947.9,89999.5,89942.4,89985.4,52.147
1769072940,89985.4,89985.4,89957.0,89957.0,12.677
1769073000,89957.0,89984.3,89951.5,89984.3,5.474
1769073060,89984.3,89996.3,89970.6,89996.3,9.015
1769073120,89996.3,90025.2,89996.2,90004.1,32.807
1769073180,90004.1,90004.2,89993.2,89993.2,5.527
1769073240,89993.2,89993.3,89993.2,89993.2,5.505
1769073300,89993.2,90035.9,89983.6,90027.9,37.768
1769073360,90027.9,90029.4,89989.0,90003.0,9.087
1769073420,90003.0,90010.5,89988.6,89988.6,11.27
1769073480,89988.6,89988.7,89914.7,89914.7,45.374
1769073540,89914.7,89946.8,89902.8,89946.7,13.544
1769073600,89946.7,89946.8,89934.3,89946.7,3.693
1769073660,89946.7,89967.8,89946.7,89960.6,10.289
1769073720,89960.6,89962.7,89950.0,89958.4,4.112
1769073780,89958.4,89968.0,89955.7,89956.3,3.647
